ds;country;polygon_source;polygon_id;polygon_name;all_day_bing_tiles_visited_relative_change;all_day_ratio_single_tile_users;baseline_name;baseline_type
14/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.05072;0.18034;full_february;DAY_OF_WEEK
15/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0053;0.20472;full_february;DAY_OF_WEEK
16/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.10995;0.25975;full_february;DAY_OF_WEEK
17/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00798;0.18862;full_february;DAY_OF_WEEK
18/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00314;0.17552;full_february;DAY_OF_WEEK
19/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0055;0.17842;full_february;DAY_OF_WEEK
20/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.01346;0.17838;full_february;DAY_OF_WEEK
21/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.03557;0.1667;full_february;DAY_OF_WEEK
22/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04017;0.18423;full_february;DAY_OF_WEEK
23/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.09182;0.25995;full_february;DAY_OF_WEEK
24/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00122;0.18421;full_february;DAY_OF_WEEK
25/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.02703;0.18382;full_february;DAY_OF_WEEK
26/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.02192;0.1763;full_february;DAY_OF_WEEK
27/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.01174;0.16799;full_february;DAY_OF_WEEK
28/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.03422;0.16482;full_february;DAY_OF_WEEK
29/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00593;0.18783;full_february;DAY_OF_WEEK
30/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.02085;0.27647;full_february;DAY_OF_WEEK
31/08/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.02117;0.1756;full_february;DAY_OF_WEEK
01/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04785;0.14065;full_february;DAY_OF_WEEK
02/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04003;0.15479;full_february;DAY_OF_WEEK
03/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04759;0.14013;full_february;DAY_OF_WEEK
04/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.05021;0.12734;full_february;DAY_OF_WEEK
05/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.07014;0.16463;full_february;DAY_OF_WEEK
06/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.16206;0.23806;full_february;DAY_OF_WEEK
07/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.09921;0.1408;full_february;DAY_OF_WEEK
08/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.05926;0.14019;full_february;DAY_OF_WEEK
09/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.03215;0.15297;full_february;DAY_OF_WEEK
10/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04995;0.13549;full_february;DAY_OF_WEEK
11/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.03628;0.12398;full_february;DAY_OF_WEEK
12/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04186;0.1626;full_february;DAY_OF_WEEK
13/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.17704;0.22485;full_february;DAY_OF_WEEK
14/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.08094;0.1391;full_february;DAY_OF_WEEK
15/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.04948;0.13769;full_february;DAY_OF_WEEK
16/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.02188;0.15343;full_february;DAY_OF_WEEK
17/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.05294;0.13851;full_february;DAY_OF_WEEK
18/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.03444;0.1306;full_february;DAY_OF_WEEK
19/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00943;0.17331;full_february;DAY_OF_WEEK
20/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.10694;0.24425;full_february;DAY_OF_WEEK
21/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.06446;0.14351;full_february;DAY_OF_WEEK
22/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.05068;0.13848;full_february;DAY_OF_WEEK
23/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00029;0.16381;full_february;DAY_OF_WEEK
24/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.01106;0.14908;full_february;DAY_OF_WEEK
25/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.01718;0.14847;full_february;DAY_OF_WEEK
26/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07659;0.20585;full_february;DAY_OF_WEEK
27/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12413;0.31932;full_february;DAY_OF_WEEK
28/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.01053;0.1646;full_february;DAY_OF_WEEK
29/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.0157;0.14733;full_february;DAY_OF_WEEK
30/09/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00191;0.16355;full_february;DAY_OF_WEEK
01/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.01906;0.15087;full_february;DAY_OF_WEEK
02/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00528;0.14544;full_february;DAY_OF_WEEK
03/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.02535;0.18829;full_february;DAY_OF_WEEK
04/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0595;0.29486;full_february;DAY_OF_WEEK
05/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.03592;0.15569;full_february;DAY_OF_WEEK
06/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.02925;0.14704;full_february;DAY_OF_WEEK
07/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.01368;0.15886;full_february;DAY_OF_WEEK
08/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.02022;0.14886;full_february;DAY_OF_WEEK
09/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.00573;0.13453;full_february;DAY_OF_WEEK
10/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.01134;0.18337;full_february;DAY_OF_WEEK
11/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04426;0.29252;full_february;DAY_OF_WEEK
12/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.03216;0.15689;full_february;DAY_OF_WEEK
13/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00227;0.16062;full_february;DAY_OF_WEEK
14/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.01131;0.16633;full_february;DAY_OF_WEEK
15/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.013;0.15045;full_february;DAY_OF_WEEK
16/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00011;0.14002;full_february;DAY_OF_WEEK
17/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.02616;0.19413;full_february;DAY_OF_WEEK
18/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04269;0.29933;full_february;DAY_OF_WEEK
19/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.02328;0.18723;full_february;DAY_OF_WEEK
20/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06384;0.19534;full_february;DAY_OF_WEEK
21/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07209;0.19397;full_february;DAY_OF_WEEK
22/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04608;0.18598;full_february;DAY_OF_WEEK
23/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06787;0.17402;full_february;DAY_OF_WEEK
24/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09224;0.21627;full_february;DAY_OF_WEEK
25/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12323;0.3308;full_february;DAY_OF_WEEK
26/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07378;0.21269;full_february;DAY_OF_WEEK
27/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09455;0.21036;full_february;DAY_OF_WEEK
28/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.05123;0.19555;full_february;DAY_OF_WEEK
29/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;0.12807;0.1606;full_february;DAY_OF_WEEK
30/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.29617;0.2761;full_february;DAY_OF_WEEK
31/10/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.43076;0.36844;full_february;DAY_OF_WEEK
01/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.44655;0.50278;full_february;DAY_OF_WEEK
02/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.20054;0.24232;full_february;DAY_OF_WEEK
03/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19496;0.22727;full_february;DAY_OF_WEEK
04/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.23933;0.26102;full_february;DAY_OF_WEEK
05/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.17573;0.21784;full_february;DAY_OF_WEEK
06/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.20918;0.20851;full_february;DAY_OF_WEEK
07/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.38124;0.32118;full_february;DAY_OF_WEEK
08/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.44925;0.47431;full_february;DAY_OF_WEEK
09/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.15905;0.2195;full_february;DAY_OF_WEEK
10/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.1606;0.21973;full_february;DAY_OF_WEEK
11/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.56037;0.43073;full_february;DAY_OF_WEEK
12/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.16386;0.21261;full_february;DAY_OF_WEEK
13/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.20761;0.21482;full_february;DAY_OF_WEEK
14/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.3655;0.31131;full_february;DAY_OF_WEEK
15/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.48512;0.5075;full_february;DAY_OF_WEEK
16/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.15716;0.22536;full_february;DAY_OF_WEEK
17/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.1603;0.21443;full_february;DAY_OF_WEEK
18/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19093;0.23696;full_february;DAY_OF_WEEK
19/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.16265;0.21639;full_february;DAY_OF_WEEK
20/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.18468;0.19768;full_february;DAY_OF_WEEK
21/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.35174;0.30636;full_february;DAY_OF_WEEK
22/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.43279;0.46375;full_february;DAY_OF_WEEK
23/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.14378;0.21986;full_february;DAY_OF_WEEK
24/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.14171;0.20525;full_february;DAY_OF_WEEK
25/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19313;0.23976;full_february;DAY_OF_WEEK
26/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.14432;0.20434;full_february;DAY_OF_WEEK
27/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.16673;0.19144;full_february;DAY_OF_WEEK
28/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.16169;0.23103;full_february;DAY_OF_WEEK
29/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.26244;0.38381;full_february;DAY_OF_WEEK
30/11/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06025;0.19635;full_february;DAY_OF_WEEK
01/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06135;0.18409;full_february;DAY_OF_WEEK
02/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09602;0.20616;full_february;DAY_OF_WEEK
03/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06922;0.19064;full_february;DAY_OF_WEEK
04/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06685;0.1691;full_february;DAY_OF_WEEK
05/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12762;0.22762;full_february;DAY_OF_WEEK
06/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.17903;0.34596;full_february;DAY_OF_WEEK
07/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04222;0.19279;full_february;DAY_OF_WEEK
08/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04383;0.18089;full_february;DAY_OF_WEEK
09/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09532;0.21012;full_february;DAY_OF_WEEK
10/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04578;0.17779;full_february;DAY_OF_WEEK
11/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08937;0.17844;full_february;DAY_OF_WEEK
12/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.14957;0.23818;full_february;DAY_OF_WEEK
13/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19709;0.35998;full_february;DAY_OF_WEEK
14/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04282;0.18841;full_february;DAY_OF_WEEK
15/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0026;0.16896;full_february;DAY_OF_WEEK
16/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.03761;0.19215;full_february;DAY_OF_WEEK
17/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.00689;0.17273;full_february;DAY_OF_WEEK
18/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.03103;0.16493;full_february;DAY_OF_WEEK
19/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08897;0.22883;full_february;DAY_OF_WEEK
20/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07476;0.32282;full_february;DAY_OF_WEEK
21/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10476;0.23386;full_february;DAY_OF_WEEK
22/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08789;0.20909;full_february;DAY_OF_WEEK
23/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09004;0.20615;full_february;DAY_OF_WEEK
24/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19447;0.21443;full_february;DAY_OF_WEEK
25/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.54075;0.32217;full_february;DAY_OF_WEEK
26/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.25398;0.27748;full_february;DAY_OF_WEEK
27/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.28958;0.42628;full_february;DAY_OF_WEEK
28/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19563;0.25809;full_february;DAY_OF_WEEK
29/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.18849;0.24091;full_february;DAY_OF_WEEK
30/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.16885;0.22633;full_february;DAY_OF_WEEK
31/12/2020;FRA;GADM;FRA.7_1;Hauts-de-France;-0.22646;0.23223;full_february;DAY_OF_WEEK
01/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.58123;0.37923;full_february;DAY_OF_WEEK
02/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.24628;0.27638;full_february;DAY_OF_WEEK
03/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.2391;0.39184;full_february;DAY_OF_WEEK
04/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12363;0.20626;full_february;DAY_OF_WEEK
05/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08454;0.18379;full_february;DAY_OF_WEEK
06/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.11207;0.20472;full_february;DAY_OF_WEEK
07/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0898;0.18724;full_february;DAY_OF_WEEK
08/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10322;0.17392;full_february;DAY_OF_WEEK
09/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.151;0.23833;full_february;DAY_OF_WEEK
10/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19114;0.36098;full_february;DAY_OF_WEEK
11/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06108;0.19403;full_february;DAY_OF_WEEK
12/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0809;0.18957;full_february;DAY_OF_WEEK
13/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.11915;0.21245;full_february;DAY_OF_WEEK
14/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.11149;0.20042;full_february;DAY_OF_WEEK
15/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10828;0.17629;full_february;DAY_OF_WEEK
16/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.26597;0.29718;full_february;DAY_OF_WEEK
17/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.27956;0.39713;full_february;DAY_OF_WEEK
18/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08294;0.19635;full_february;DAY_OF_WEEK
19/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10684;0.19335;full_february;DAY_OF_WEEK
20/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.1122;0.20928;full_february;DAY_OF_WEEK
21/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08591;0.18832;full_february;DAY_OF_WEEK
22/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10028;0.17186;full_february;DAY_OF_WEEK
23/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.17747;0.25028;full_february;DAY_OF_WEEK
24/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.23916;0.38555;full_february;DAY_OF_WEEK
25/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06549;0.19509;full_february;DAY_OF_WEEK
26/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.075;0.1886;full_february;DAY_OF_WEEK
27/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12159;0.21685;full_february;DAY_OF_WEEK
28/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08778;0.18971;full_february;DAY_OF_WEEK
29/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10546;0.17891;full_february;DAY_OF_WEEK
30/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.17716;0.24958;full_february;DAY_OF_WEEK
31/01/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.2286;0.37538;full_february;DAY_OF_WEEK
01/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08728;0.20089;full_february;DAY_OF_WEEK
02/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08586;0.18478;full_february;DAY_OF_WEEK
03/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.13277;0.22102;full_february;DAY_OF_WEEK
04/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08613;0.18717;full_february;DAY_OF_WEEK
05/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09628;0.16927;full_february;DAY_OF_WEEK
06/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.15926;0.23752;full_february;DAY_OF_WEEK
07/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.2815;0.39953;full_february;DAY_OF_WEEK
08/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10385;0.22449;full_february;DAY_OF_WEEK
09/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10576;0.2062;full_february;DAY_OF_WEEK
10/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.15148;0.22287;full_february;DAY_OF_WEEK
11/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09378;0.19342;full_february;DAY_OF_WEEK
12/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.11028;0.18171;full_february;DAY_OF_WEEK
13/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.15176;0.24203;full_february;DAY_OF_WEEK
14/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.2236;0.3732;full_february;DAY_OF_WEEK
15/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09662;0.20827;full_february;DAY_OF_WEEK
16/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0817;0.18658;full_february;DAY_OF_WEEK
17/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10756;0.20668;full_february;DAY_OF_WEEK
18/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09633;0.19462;full_february;DAY_OF_WEEK
19/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09816;0.17403;full_february;DAY_OF_WEEK
20/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08843;0.21919;full_february;DAY_OF_WEEK
21/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0386;0.30652;full_february;DAY_OF_WEEK
22/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.11889;0.22507;full_february;DAY_OF_WEEK
23/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10275;0.20186;full_february;DAY_OF_WEEK
24/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07715;0.19344;full_february;DAY_OF_WEEK
25/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09417;0.20342;full_february;DAY_OF_WEEK
26/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.1032;0.18945;full_february;DAY_OF_WEEK
27/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10273;0.22942;full_february;DAY_OF_WEEK
28/02/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08548;0.32401;full_february;DAY_OF_WEEK
01/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08441;0.21389;full_february;DAY_OF_WEEK
02/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08347;0.1978;full_february;DAY_OF_WEEK
03/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08478;0.19799;full_february;DAY_OF_WEEK
04/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12898;0.22634;full_february;DAY_OF_WEEK
05/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.0972;0.18686;full_february;DAY_OF_WEEK
06/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.22121;0.26998;full_february;DAY_OF_WEEK
07/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.19917;0.36167;full_february;DAY_OF_WEEK
08/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.03279;0.17943;full_february;DAY_OF_WEEK
09/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.05805;0.1734;full_february;DAY_OF_WEEK
10/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.093;0.20222;full_february;DAY_OF_WEEK
11/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07807;0.18933;full_february;DAY_OF_WEEK
12/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09117;0.17295;full_february;DAY_OF_WEEK
13/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.26365;0.28807;full_february;DAY_OF_WEEK
14/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.28895;0.40369;full_february;DAY_OF_WEEK
15/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.05017;0.1876;full_february;DAY_OF_WEEK
16/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.08651;0.19125;full_february;DAY_OF_WEEK
17/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10815;0.21145;full_february;DAY_OF_WEEK
18/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.07729;0.18557;full_february;DAY_OF_WEEK
19/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;0.00112;0.1522;full_february;DAY_OF_WEEK
20/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.32309;0.29186;full_february;DAY_OF_WEEK
21/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.35264;0.42911;full_february;DAY_OF_WEEK
22/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10798;0.20548;full_february;DAY_OF_WEEK
23/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09711;0.18609;full_february;DAY_OF_WEEK
24/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.10926;0.19973;full_february;DAY_OF_WEEK
25/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.09611;0.19121;full_february;DAY_OF_WEEK
26/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.12687;0.18116;full_february;DAY_OF_WEEK
27/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.26533;0.26917;full_february;DAY_OF_WEEK
28/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.27784;0.38664;full_february;DAY_OF_WEEK
29/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06147;0.18579;full_february;DAY_OF_WEEK
30/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.04912;0.17114;full_february;DAY_OF_WEEK
31/03/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06805;0.18374;full_february;DAY_OF_WEEK
01/04/2021;FRA;GADM;FRA.7_1;Hauts-de-France;-0.06451;0.176;full_february;DAY_OF_WEEK
01/03/2020;FRA;GADM;FRA.8_1;#NOM?;-0.0537;0.25822;full_february;DAY_OF_WEEK
02/03/2020;FRA;GADM;FRA.8_1;#NOM?;-0.00754;0.13181;full_february;DAY_OF_WEEK
03/03/2020;FRA;GADM;FRA.8_1;#NOM?;0.0174;0.11497;full_february;DAY_OF_WEEK
04/03/2020;FRA;GADM;FRA.8_1;#NOM?;-0.00452;0.13105;full_february;DAY_OF_WEEK
05/03/2020;FRA;GADM;FRA.8_1;#NOM?;0.00551;0.1263;full_february;DAY_OF_WEEK
06/03/2020;FRA;GADM;FRA.8_1;#NOM?;-0.00412;0.11387;full_february;DAY_OF_WEEK
